300201,432301,583201,_id,year,month,day,date
28.9,24.9,27.5,5f58f72a00db8d380472bbc4,2015,9,17,2015-09-17T00:00:00.000Z
25.9,26.3,28,5f58f72a00db8d380472bbc5,2015,9,18,2015-09-18T00:00:00.000Z
27.2,28.6,28.7,5f58f72a00db8d380472bbc6,2015,9,19,2015-09-19T00:00:00.000Z
27.9,29.4,29.1,5f58f72a00db8d380472bbc7,2015,9,20,2015-09-20T00:00:00.000Z
28.7,29.4,29,5f58f72a00db8d380472bbc8,2015,9,21,2015-09-21T00:00:00.000Z
29.2,26.7,28.5,5f58f72a00db8d380472bbc9,2015,9,22,2015-09-22T00:00:00.000Z
28.3,28.1,27.3,5f58f72a00db8d380472bbca,2015,9,23,2015-09-23T00:00:00.000Z
29.1,27.9,28.4,5f58f72a00db8d380472bbcb,2015,9,24,2015-09-24T00:00:00.000Z
28.7,29,27.6,5f58f72a00db8d380472bbcc,2015,9,25,2015-09-25T00:00:00.000Z
29.4,28.9,27.3,5f58f72a00db8d380472bbcd,2015,9,26,2015-09-26T00:00:00.000Z
28.7,29.1,27.7,5f58f72a00db8d380472bbce,2015,9,27,2015-09-27T00:00:00.000Z
28.7,29.1,28.8,5f58f72a00db8d380472bbcf,2015,9,28,2015-09-28T00:00:00.000Z
28.3,29.2,27.9,5f58f72a00db8d380472bbd0,2015,9,29,2015-09-29T00:00:00.000Z
29.5,29.7,27.6,5f58f72a00db8d380472bbd1,2015,9,30,2015-09-30T00:00:00.000Z
25.9,28.4,27.2,5f58f72a00db8d380472bbd2,2015,10,1,2015-10-01T00:00:00.000Z
27,27.9,27.3,5f58f72a00db8d380472bbd3,2015,10,2,2015-10-02T00:00:00.000Z
27.8,27.1,28.2,5f58f72a00db8d380472bbd4,2015,10,3,2015-10-03T00:00:00.000Z
28.7,26.5,27.9,5f58f72a00db8d380472bbd5,2015,10,4,2015-10-04T00:00:00.000Z
26.6,26.9,26.7,5f58f72a00db8d380472bbd6,2015,10,5,2015-10-05T00:00:00.000Z
27.2,27.1,27,5f58f72a00db8d380472bbd7,2015,10,6,2015-10-06T00:00:00.000Z
27.9,26.8,28.2,5f58f72a00db8d380472bbd8,2015,10,7,2015-10-07T00:00:00.000Z
27.8,25,28.4,5f58f72a00db8d380472bbd9,2015,10,8,2015-10-08T00:00:00.000Z
26.5,25.9,27.8,5f58f72a00db8d380472bbda,2015,10,9,2015-10-09T00:00:00.000Z
26.5,27.3,27.3,5f58f72a00db8d380472bbdb,2015,10,10,2015-10-10T00:00:00.000Z
24.5,25.6,28.1,5f58f72a00db8d380472bbdc,2015,10,11,2015-10-11T00:00:00.000Z
22.9,25.1,28,5f58f72a00db8d380472bbdd,2015,10,12,2015-10-12T00:00:00.000Z
22.7,26.1,28.2,5f58f72a00db8d380472bbde,2015,10,13,2015-10-13T00:00:00.000Z
24.7,26.5,27.5,5f58f72a00db8d380472bbdf,2015,10,14,2015-10-14T00:00:00.000Z
26.2,26.1,27.9,5f58f72a00db8d380472bbe0,2015,10,15,2015-10-15T00:00:00.000Z
26.8,27,28,5f58f72a00db8d380472bbe1,2015,10,16,2015-10-16T00:00:00.000Z
27.6,27,27.9,5f58f72a00db8d380472bbe2,2015,10,17,2015-10-17T00:00:00.000Z
27.3,26.4,27.3,5f58f72a00db8d380472bbe3,2015,10,18,2015-10-18T00:00:00.000Z
26.8,26.2,26.9,5f58f72a00db8d380472bbe4,2015,10,19,2015-10-19T00:00:00.000Z
27.2,26.4,27.2,5f58f72a00db8d380472bbe5,2015,10,20,2015-10-20T00:00:00.000Z
25.9,27,28.1,5f58f72a00db8d380472bbe6,2015,10,21,2015-10-21T00:00:00.000Z
25.4,26.9,28.1,5f58f72a00db8d380472bbe7,2015,10,22,2015-10-22T00:00:00.000Z
26.5,27.3,28,5f58f72a00db8d380472bbe8,2015,10,23,2015-10-23T00:00:00.000Z
27,27,27.2,5f58f72a00db8d380472bbe9,2015,10,24,2015-10-24T00:00:00.000Z
27,25.8,27.5,5f58f72a00db8d380472bbea,2015,10,25,2015-10-25T00:00:00.000Z
27.4,26.8,26.8,5f58f72a00db8d380472bbeb,2015,10,26,2015-10-26T00:00:00.000Z
26.4,27.5,25.8,5f58f72a00db8d380472bbec,2015,10,27,2015-10-27T00:00:00.000Z
26.7,27.5,26.4,5f58f72a00db8d380472bbed,2015,10,28,2015-10-28T00:00:00.000Z
25.6,27.6,26.6,5f58f72a00db8d380472bbee,2015,10,29,2015-10-29T00:00:00.000Z
25.8,28,25.8,5f58f72a00db8d380472bbef,2015,10,30,2015-10-30T00:00:00.000Z
26.4,27.2,26,5f58f72a00db8d380472bbf0,2015,10,31,2015-10-31T00:00:00.000Z
26,27.3,26.3,5f58f72a00db8d380472bbf1,2015,11,1,2015-11-01T00:00:00.000Z
26.4,25.8,26.6,5f58f72a00db8d380472bbf2,2015,11,2,2015-11-02T00:00:00.000Z
24.3,26.1,27,5f58f72a00db8d380472bbf3,2015,11,3,2015-11-03T00:00:00.000Z
25.3,26.9,26.5,5f58f72a00db8d380472bbf4,2015,11,4,2015-11-04T00:00:00.000Z
25.5,27.3,26.1,5f58f72a00db8d380472bbf5,2015,11,5,2015-11-05T00:00:00.000Z
26.1,26,26.1,5f58f72a00db8d380472bbf6,2015,11,6,2015-11-06T00:00:00.000Z
26.4,27.1,26.7,5f58f72a00db8d380472bbf7,2015,11,7,2015-11-07T00:00:00.000Z
26.1,27.7,27.5,5f58f72a00db8d380472bbf8,2015,11,8,2015-11-08T00:00:00.000Z
26.4,28.3,27.1,5f58f72a00db8d380472bbf9,2015,11,9,2015-11-09T00:00:00.000Z
25.4,28.4,28.3,5f58f72a00db8d380472bbfa,2015,11,10,2015-11-10T00:00:00.000Z
25.6,28,26.2,5f58f72a00db8d380472bbfb,2015,11,11,2015-11-11T00:00:00.000Z
25.3,27.9,26.9,5f58f72a00db8d380472bbfc,2015,11,12,2015-11-12T00:00:00.000Z
25.8,28.4,27,5f58f72a00db8d380472bbfd,2015,11,13,2015-11-13T00:00:00.000Z
25.9,28.2,27.5,5f58f72a00db8d380472bbfe,2015,11,14,2015-11-14T00:00:00.000Z
26.2,26.9,27.6,5f58f72a00db8d380472bbff,2015,11,15,2015-11-15T00:00:00.000Z
25.3,28,27.4,5f58f72a00db8d380472bc00,2015,11,16,2015-11-16T00:00:00.000Z
24.2,28,27.6,5f58f72a00db8d380472bc01,2015,11,17,2015-11-17T00:00:00.000Z
23.6,28.4,27.7,5f58f72a00db8d380472bc02,2015,11,18,2015-11-18T00:00:00.000Z
24.9,26.8,27.8,5f58f72a00db8d380472bc03,2015,11,19,2015-11-19T00:00:00.000Z
25.9,27,26.2,5f58f72a00db8d380472bc04,2015,11,20,2015-11-20T00:00:00.000Z
25.3,27.1,25.5,5f58f72a00db8d380472bc05,2015,11,21,2015-11-21T00:00:00.000Z
23.9,27.2,25.6,5f58f72a00db8d380472bc06,2015,11,22,2015-11-22T00:00:00.000Z
23,26.9,26.3,5f58f72a00db8d380472bc07,2015,11,23,2015-11-23T00:00:00.000Z
22.6,27,25.8,5f58f72a00db8d380472bc08,2015,11,24,2015-11-24T00:00:00.000Z
23.8,27.3,27.6,5f58f72a00db8d380472bc09,2015,11,25,2015-11-25T00:00:00.000Z
25.1,26.8,27.1,5f58f72a00db8d380472bc0a,2015,11,26,2015-11-26T00:00:00.000Z
25.1,25.6,24.1,5f58f72a00db8d380472bc0b,2015,11,27,2015-11-27T00:00:00.000Z
25.4,25.7,25.8,5f58f72a00db8d380472bc0c,2015,11,28,2015-11-28T00:00:00.000Z
24.3,27.2,27.3,5f58f72a00db8d380472bc0d,2015,11,29,2015-11-29T00:00:00.000Z
24.1,27.1,24.9,5f58f72a00db8d380472bc0e,2015,11,30,2015-11-30T00:00:00.000Z
23.8,27.3,26.8,5f58f72a00db8d380472bc0f,2015,12,1,2015-12-01T00:00:00.000Z
23.1,28.3,27.9,5f58f72a00db8d380472bc10,2015,12,2,2015-12-02T00:00:00.000Z
22.3,28.3,27.9,5f58f72a00db8d380472bc11,2015,12,3,2015-12-03T00:00:00.000Z
21.1,27.3,27.7,5f58f72a00db8d380472bc12,2015,12,4,2015-12-04T00:00:00.000Z
20.6,27.2,27.7,5f58f72a00db8d380472bc13,2015,12,5,2015-12-05T00:00:00.000Z
20.4,26.2,26.7,5f58f72a00db8d380472bc14,2015,12,6,2015-12-06T00:00:00.000Z
22.7,24.5,27.8,5f58f72a00db8d380472bc15,2015,12,7,2015-12-07T00:00:00.000Z
23.8,24.1,27.8,5f58f72a00db8d380472bc16,2015,12,8,2015-12-08T00:00:00.000Z
22.3,25.7,27.3,5f58f72a00db8d380472bc17,2015,12,9,2015-12-09T00:00:00.000Z
20.5,26.5,27.7,5f58f72a00db8d380472bc18,2015,12,10,2015-12-10T00:00:00.000Z
19.9,26.7,28.6,5f58f72a00db8d380472bc19,2015,12,11,2015-12-11T00:00:00.000Z
20.6,27.3,28.1,5f58f72a00db8d380472bc1a,2015,12,12,2015-12-12T00:00:00.000Z
21.4,28.6,27.5,5f58f72a00db8d380472bc1b,2015,12,13,2015-12-13T00:00:00.000Z
21.7,27.5,27.7,5f58f72a00db8d380472bc1c,2015,12,14,2015-12-14T00:00:00.000Z
22.2,26,27.8,5f58f72a00db8d380472bc1d,2015,12,15,2015-12-15T00:00:00.000Z
23.4,25.7,27.9,5f58f72a00db8d380472bc1e,2015,12,16,2015-12-16T00:00:00.000Z
23.1,22,25.5,5f58f72a00db8d380472bc1f,2015,12,17,2015-12-17T00:00:00.000Z
23.4,21,24.2,5f58f72a00db8d380472bc20,2015,12,18,2015-12-18T00:00:00.000Z
22.4,22.4,26.7,5f58f72a00db8d380472bc21,2015,12,19,2015-12-19T00:00:00.000Z
22.7,22.9,26.1,5f58f72a00db8d380472bc22,2015,12,20,2015-12-20T00:00:00.000Z
21.8,24,27.5,5f58f72a00db8d380472bc23,2015,12,21,2015-12-21T00:00:00.000Z
21.5,25.6,24.7,5f58f72a00db8d380472bc24,2015,12,22,2015-12-22T00:00:00.000Z
20.7,26.8,27.5,5f58f72a00db8d380472bc25,2015,12,23,2015-12-23T00:00:00.000Z
21.3,27.5,27.1,5f58f72a00db8d380472bc26,2015,12,24,2015-12-24T00:00:00.000Z
20.9,27.5,27.4,5f58f72a00db8d380472bc27,2015,12,25,2015-12-25T00:00:00.000Z
22.1,26.3,27.2,5f58f72a00db8d380472bc28,2015,12,26,2015-12-26T00:00:00.000Z
22.4,26.7,26.8,5f58f72a00db8d380472bc29,2015,12,27,2015-12-27T00:00:00.000Z
23.3,25.6,28,5f58f72a00db8d380472bc2a,2015,12,28,2015-12-28T00:00:00.000Z
22.9,25,28.2,5f58f72a00db8d380472bc2b,2015,12,29,2015-12-29T00:00:00.000Z
22.6,24.9,27.8,5f58f72a00db8d380472bc2c,2015,12,30,2015-12-30T00:00:00.000Z
23.7,24.4,25.7,5f58f72a00db8d380472bc2d,2015,12,31,2015-12-31T00:00:00.000Z
